GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,OPTAX.id,OPTAX.display-label,CONCENFI.id,CONCENFI.display-label,YEAR.id,ESTAB,RCPTOT,VAL_PCT,PAYANN,PAYQ1T,EMP
0100000US,,United States,81119,Other automotive repair and maintenance,T,Establishments subject to federal income tax,804,4 largest firms,2002,1140,790055,7.4,220570,54520,14528
0100000US,,United States,81119,Other automotive repair and maintenance,T,Establishments subject to federal income tax,808,8 largest firms,2002,1600,1158889,10.9,337231,83097,21367
0100000US,,United States,81119,Other automotive repair and maintenance,T,Establishments subject to federal income tax,820,20 largest firms,2002,1843,1667588,15.7,493688,121899,27883
0100000US,,United States,81119,Other automotive repair and maintenance,T,Establishments subject to federal income tax,850,50 largest firms,2002,2681,2295915,21.6,678921,166901,40212
0100000US,,United States,811191,Automotive oil change and lubrication shops,A,All establishments,001,All firms,2002,8214,3927883,100.0,1094435,259952,63550
0100000US,,United States,811191,Automotive oil change and lubrication shops,A,All establishments,804,4 largest firms,2002,1233,678086,17.3,191898,45235,12338
0100000US,,United States,811191,Automotive oil change and lubrication shops,A,All establishments,808,8 largest firms,2002,1335,813244,20.7,225088,53145,13818
0100000US,,United States,811191,Automotive oil change and lubrication shops,A,All establishments,820,20 largest firms,2002,1795,1086916,27.7,300545,71189,18460
0100000US,,United States,811191,Automotive oil change and lubrication shops,A,All establishments,850,50 largest firms,2002,2408,1442262,36.7,390392,92511,23174
0100000US,,United States,811191,Automotive oil change and lubrication shops,T,Establishments subject to federal income tax,001,All firms,2002,8214,3927883,100.0,1094435,259952,63550
0100000US,,United States,811191,Automotive oil change and lubrication shops,T,Establishments subject to federal income tax,804,4 largest firms,2002,1233,678086,17.3,191898,45235,12338
0100000US,,United States,811191,Automotive oil change and lubrication shops,T,Establishments subject to federal income tax,808,8 largest firms,2002,1335,813244,20.7,225088,53145,13818
0100000US,,United States,811191,Automotive oil change and lubrication shops,T,Establishments subject to federal income tax,820,20 largest firms,2002,1795,1086916,27.7,300545,71189,18460
0100000US,,United States,811191,Automotive oil change and lubrication shops,T,Establishments subject to federal income tax,850,50 largest firms,2002,2408,1442262,36.7,390392,92511,23174
0100000US,,United States,811192,Car washes,A,All establishments,001,All firms,2002,13962,5091665,100.0,1651532,401291,135315
0100000US,,United States,811192,Car washes,A,All establishments,804,4 largest firms,2002,179,312691,6.1,117126,29848,7671
0100000US,,United States,811192,Car washes,A,All establishments,808,8 largest firms,2002,276,414043,8.1,148106,37992,10534
0100000US,,United States,811192,Car washes,A,All establishments,820,20 largest firms,2002,426,587965,11.5,200546,52734,14633
0100000US,,United States,811192,Car washes,A,All establishments,850,50 largest firms,2002,560,810406,15.9,274246,70330,19882
0100000US,,United States,811192,Car washes,T,Establishments subject to federal income tax,001,All firms,2002,13962,5091665,100.0,1651532,401291,135315
0100000US,,United States,811192,Car washes,T,Establishments subject to federal income tax,804,4 largest firms,2002,179,312691,6.1,117126,29848,7671
0100000US,,United States,811192,Car washes,T,Establishments subject to federal income tax,808,8 largest firms,2002,276,414043,8.1,148106,37992,10534
0100000US,,United States,811192,Car washes,T,Establishments subject to federal income tax,820,20 largest firms,2002,426,587965,11.5,200546,52734,14633
0100000US,,United States,811192,Car washes,T,Establishments subject to federal income tax,850,50 largest firms,2002,560,810406,15.9,274246,70330,19882
0100000US,,United States,811198,All other automotive repair and maintenance,A,All establishments,001,All firms,2002,2624,1594646,100.0,455734,109613,17255
0100000US,,United States,811198,All other automotive repair and maintenance,A,All establishments,804,4 largest firms,2002,233,382524,24.0,103594,26313,4599
0100000US,,United States,811198,All other automotive repair and maintenance,A,All establishments,808,8 largest firms,2002,241,520977,32.7,147983,37524,5737
0100000US,,United States,811198,All other automotive repair and maintenance,A,All establishments,820,20 largest firms,2002,322,665924,41.8,198934,50088,7427
0100000US,,United States,811198,All other automotive repair and maintenance,A,All establishments,850,50 largest firms,2002,383,817687,51.3,256205,63542,8903
0100000US,,United States,811198,All other automotive repair and maintenance,T,Establishments subject to federal income tax,001,All firms,2002,2624,1594646,100.0,455734,109613,17255
0100000US,,United States,811198,All other automotive repair and maintenance,T,Establishments subject to federal income tax,804,4 largest firms,2002,233,382524,24.0,103594,26313,4599
0100000US,,United States,811198,All other automotive repair and maintenance,T,Establishments subject to federal income tax,808,8 largest firms,2002,241,520977,32.7,147983,37524,5737
0100000US,,United States,811198,All other automotive repair and maintenance,T,Establishments subject to federal income tax,820,20 largest firms,2002,322,665924,41.8,198934,50088,7427
0100000US,,United States,811198,All other automotive repair and maintenance,T,Establishments subject to federal income tax,850,50 largest firms,2002,383,817687,51.3,256205,63542,8903
0100000US,,United States,8112,Electronic and precision equipment repair and maintenance,A,All establishments,001,All firms,2002,14567,14982884,100.0,4965091,1235640,128269
0100000US,,United States,8112,Electronic and precision equipment repair and maintenance,A,All establishments,804,4 largest firms,2002,203,2842506,19.0,751675,192258,13115
0100000US,,United States,8112,Electronic and precision equipment repair and maintenance,A,All establishments,808,8 largest firms,2002,375,3943824,26.3,990015,252997,18324
0100000US,,United States,8112,Electronic and precision equipment repair and maintenance,A,All establishments,820,20 largest firms,2002,515,5165131,34.5,1499248,387090,29125
0100000US,,United States,8112,Electronic and precision equipment repair and maintenance,A,All establishments,850,50 largest firms,2002,786,6516663,43.5,1969227,503988,39305
0100000US,,United States,8112,Electronic and precision equipment repair and maintenance,T,Establishments subject to federal income tax,001,All firms,2002,14567,14982884,100.0,4965091,1235640,128269
0100000US,,United States,8112,Electronic and precision equipment repair and maintenance,T,Establishments subject to federal income tax,804,4 largest firms,2002,203,2842506,19.0,751675,192258,13115
0100000US,,United States,8112,Electronic and precision equipment repair and maintenance,T,Establishments subject to federal income tax,808,8 largest firms,2002,375,3943824,26.3,990015,252997,18324
0100000US,,United States,8112,Electronic and precision equipment repair and maintenance,T,Establishments subject to federal income tax,820,20 largest firms,2002,515,5165131,34.5,1499248,387090,29125
0100000US,,United States,8112,Electronic and precision equipment repair and maintenance,T,Establishments subject to federal income tax,850,50 largest firms,2002,786,6516663,43.5,1969227,503988,39305
0100000US,,United States,81121,Electronic and precision equipment repair and maintenance,A,All establishments,001,All firms,2002,14567,14982884,100.0,4965091,1235640,128269
0100000US,,United States,81121,Electronic and precision equipment repair and maintenance,A,All establishments,804,4 largest firms,2002,203,2842506,19.0,751675,192258,13115
0100000US,,United States,81121,Electronic and precision equipment repair and maintenance,A,All establishments,808,8 largest firms,2002,375,3943824,26.3,990015,252997,18324
0100000US,,United States,81121,Electronic and precision equipment repair and maintenance,A,All establishments,820,20 largest firms,2002,515,5165131,34.5,1499248,387090,29125
0100000US,,United States,81121,Electronic and precision equipment repair and maintenance,A,All establishments,850,50 largest firms,2002,786,6516663,43.5,1969227,503988,39305
0100000US,,United States,81121,Electronic and precision equipment repair and maintenance,T,Establishments subject to federal income tax,001,All firms,2002,14567,14982884,100.0,4965091,1235640,128269
0100000US,,United States,81121,Electronic and precision equipment repair and maintenance,T,Establishments subject to federal income tax,804,4 largest firms,2002,203,2842506,19.0,751675,192258,13115
0100000US,,United States,81121,Electronic and precision equipment repair and maintenance,T,Establishments subject to federal income tax,808,8 largest firms,2002,375,3943824,26.3,990015,252997,18324
0100000US,,United States,81121,Electronic and precision equipment repair and maintenance,T,Establishments subject to federal income tax,820,20 largest firms,2002,515,5165131,34.5,1499248,387090,29125
0100000US,,United States,81121,Electronic and precision equipment repair and maintenance,T,Establishments subject to federal income tax,850,50 largest firms,2002,786,6516663,43.5,1969227,503988,39305
0100000US,,United States,811211,Consumer electronics repair and maintenance,A,All establishments,001,All firms,2002,3540,1484109,100.0,509950,128399,19905
0100000US,,United States,811211,Consumer electronics repair and maintenance,A,All establishments,804,4 largest firms,2002,41,406896,27.4,87165,22237,2602
0100000US,,United States,811211,Consumer electronics repair and maintenance,A,All establishments,808,8 largest firms,2002,65,473207,31.9,110923,27812,3551
0100000US,,United States,811211,Consumer electronics repair and maintenance,A,All establishments,820,20 largest firms,2002,98,588107,39.6,150982,38095,4816
0100000US,,United States,811211,Consumer electronics repair and maintenance,A,All establishments,850,50 largest firms,2002,151,713060,48.0,206702,51439,6391
0100000US,,United States,811211,Consumer electronics repair and maintenance,T,Establishments subject to federal income tax,001,All firms,2002,3540,1484109,100.0,509950,128399,19905
0100000US,,United States,811211,Consumer electronics repair and maintenance,T,Establishments subject to federal income tax,804,4 largest firms,2002,41,406896,27.4,87165,22237,2602
0100000US,,United States,811211,Consumer electronics repair and maintenance,T,Establishments subject to federal income tax,808,8 largest firms,2002,65,473207,31.9,110923,27812,3551
0100000US,,United States,811211,Consumer electronics repair and maintenance,T,Establishments subject to federal income tax,820,20 largest firms,2002,98,588107,39.6,150982,38095,4816
0100000US,,United States,811211,Consumer electronics repair and maintenance,T,Establishments subject to federal income tax,850,50 largest firms,2002,151,713060,48.0,206702,51439,6391
0100000US,,United States,811212,Computer and office machine repair and maintenance,A,All establishments,001,All firms,2002,5946,6379578,100.0,2252456,556105,54883
0100000US,,United States,811212,Computer and office machine repair and maintenance,A,All establishments,804,4 largest firms,2002,218,1427369,22.4,509346,124843,8956
0100000US,,United States,811212,Computer and office machine repair and maintenance,A,All establishments,808,8 largest firms,2002,253,1886901,29.6,665960,164118,12246
0100000US,,United States,811212,Computer and office machine repair and maintenance,A,All establishments,820,20 largest firms,2002,313,2617600,41.0,928314,228392,17495
0100000US,,United States,811212,Computer and office machine repair and maintenance,A,All establishments,850,50 largest firms,2002,442,3280270,51.4,1145832,283649,22274
0100000US,,United States,811212,Computer and office machine repair and maintenance,T,Establishments subject to federal income tax,001,All firms,2002,5946,6379578,100.0,2252456,556105,54883
0100000US,,United States,811212,Computer and office machine repair and maintenance,T,Establishments subject to federal income tax,804,4 largest firms,2002,218,1427369,22.4,509346,124843,8956
0100000US,,United States,811212,Computer and office machine repair and maintenance,T,Establishments subject to federal income tax,808,8 largest firms,2002,253,1886901,29.6,665960,164118,12246
